,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2020-11-08,9,27.0,239.17087430241827
2020-11-09,13,39.0,345.46904065904863
2020-11-10,14,51.0,451.76720701567893
2020-11-11,7,52.0,460.6253875453982
2020-11-12,10,58.0,513.7744707237133
2020-11-13,2,57.0,504.91629019399414
2020-11-14,4,59.0,522.6326512534325
2020-11-15,12,62.0,549.2071928425902
2020-11-16,7,56.0,496.058109664275
2020-11-17,4,46.0,407.47630436708306
2020-11-18,4,43.0,380.9017627779254
2020-11-19,8,41.0,363.185401718487
2020-11-20,10,49.0,434.0508459562406
2020-11-21,8,53.0,469.4835680751174
2020-11-22,6,47.0,416.3344848968022
2020-11-23,13,53.0,469.4835680751174
2020-11-24,5,54.0,478.34174860483654
2020-11-25,5,55.0,487.1999291345558
2020-11-26,2,49.0,434.0508459562406
2020-11-27,15,54.0,478.34174860483654
2020-11-28,8,54.0,478.34174860483654
2020-11-29,8,56.0,496.058109664275
2020-11-30,2,45.0,398.6181238373638
2020-12-01,0,40.0,354.3272211887678
2020-12-02,4,39.0,345.46904065904863
2020-12-03,2,39.0,345.46904065904863
2020-12-04,3,27.0,239.17087430241827
2020-12-05,4,23.0,203.73815218354153
2020-12-06,8,23.0,203.73815218354153
2020-12-07,5,26.0,230.3126937726991
2020-12-08,18,44.0,389.7599433076446
2020-12-09,6,46.0,407.47630436708306
2020-12-10,7,51.0,451.76720701567893
2020-12-11,0,48.0,425.1926654265214
2020-12-12,3,47.0,416.3344848968022
2020-12-13,8,47.0,416.3344848968022
2020-12-14,0,42.0,372.04358224820623
2020-12-15,1,25.0,221.45451324297989
2020-12-16,3,22.0,194.8799716538223
2020-12-17,5,20.0,177.1636105943839
2020-12-18,7,27.0,239.17087430241827
2020-12-19,2,26.0,230.3126937726991
2020-12-20,4,22.0,194.8799716538223
2020-12-21,7,29.0,256.88723536185665
2020-12-22,2,30.0,265.7454158915759
2020-12-23,2,29.0,256.88723536185665
2020-12-24,1,25.0,221.45451324297989
2020-12-25,2,20.0,177.1636105943839
2020-12-26,6,24.0,212.5963327132607
2020-12-27,7,27.0,239.17087430241827
2020-12-28,1,21.0,186.02179112410312
2020-12-29,2,21.0,186.02179112410312
2020-12-30,5,24.0,212.5963327132607
2020-12-31,12,35.0,310.03631854017186
2021-01-01,6,39.0,345.46904065904863
2021-01-02,7,40.0,354.3272211887678
2021-01-03,5,38.0,336.6108601293294
2021-01-04,6,43.0,380.9017627779254
2021-01-05,3,44.0,389.7599433076446
2021-01-07,3,42.0,372.04358224820623
2021-01-08,4,34.0,301.17813801045264
2021-01-09,1,29.0,256.88723536185665
2021-01-10,5,27.0,239.17087430241827
2021-01-11,6,28.0,248.0290548321375
2021-01-12,2,24.0,212.5963327132607
2021-01-13,0,21.0,186.02179112410312
2021-01-14,0,18.0,159.4472495349455
2021-01-15,3,17.0,150.58906900522632
2021-01-16,1,17.0,150.58906900522632
2021-01-17,2,14.0,124.01452741606874
2021-01-18,5,13.0,115.15634688634955
2021-01-19,3,14.0,124.01452741606874
2021-01-20,1,15.0,132.87270794578794
2021-01-21,4,19.0,168.3054300646647
2021-01-22,7,23.0,203.73815218354153
2021-01-23,11,33.0,292.3199574807335
2021-01-24,3,34.0,301.17813801045264
2021-01-25,3,32.0,283.46177695101426
2021-01-26,4,33.0,292.3199574807335
2021-01-27,1,33.0,292.3199574807335
2021-01-28,7,36.0,318.894499069891
2021-01-29,6,35.0,310.03631854017186
2021-01-30,10,34.0,301.17813801045264
2021-01-31,2,33.0,292.3199574807335
2021-02-01,8,38.0,336.6108601293294
2021-02-02,7,41.0,363.185401718487
2021-02-03,5,45.0,398.6181238373638
2021-02-04,4,42.0,372.04358224820623
2021-02-05,7,43.0,380.9017627779254
2021-02-06,7,40.0,354.3272211887678
2021-02-07,4,42.0,372.04358224820623
2021-02-08,8,42.0,372.04358224820623
2021-02-09,0,35.0,310.03631854017186
2021-02-10,0,30.0,265.7454158915759
2021-02-11,6,32.0,283.46177695101426
2021-02-12,10,35.0,310.03631854017186
2021-02-13,2,30.0,265.7454158915759
2021-02-14,5,31.0,274.6035964212951
2021-02-15,7,30.0,265.7454158915759
2021-02-16,1,31.0,274.6035964212951
2021-02-17,0,31.0,274.6035964212951
2021-02-18,1,26.0,230.3126937726991
2021-02-19,4,20.0,177.1636105943839
2021-02-20,10,28.0,248.0290548321375
2021-02-21,1,24.0,212.5963327132607
2021-02-22,8,25.0,221.45451324297989
2021-02-23,4,28.0,248.0290548321375
2021-02-24,4,32.0,283.46177695101426
2021-02-25,11,42.0,372.04358224820623
2021-02-26,8,46.0,407.47630436708306
2021-02-27,14,50.0,442.90902648595977
2021-02-28,12,61.0,540.3490123128709
2021-03-01,9,62.0,549.2071928425902
2021-03-02,5,63.0,558.0653733723093
2021-03-03,5,64.0,566.9235539020285
2021-03-04,5,58.0,513.7744707237133
2021-03-05,23,73.0,646.6471786695013
2021-03-06,17,76.0,673.2217202586588
2021-03-07,2,66.0,584.639914961467
2021-03-08,6,63.0,558.0653733723093
2021-03-09,7,65.0,575.7817344317477
2021-03-10,3,63.0,558.0653733723093
2021-03-11,15,73.0,646.6471786695013
2021-03-12,15,65.0,575.7817344317477
2021-03-13,9,57.0,504.91629019399414
2021-03-14,4,59.0,522.6326512534325
2021-03-15,15,68.0,602.3562760209053
2021-03-16,8,69.0,611.2144565506245
2021-03-17,4,70.0,620.0726370803437
2021-03-18,7,62.0,549.2071928425902
2021-03-19,6,53.0,469.4835680751174
2021-03-20,10,54.0,478.34174860483654
2021-03-21,11,61.0,540.3490123128709
2021-03-22,4,50.0,442.90902648595977
2021-03-23,1,43.0,380.9017627779254
2021-03-24,7,46.0,407.47630436708306
2021-03-25,5,44.0,389.7599433076446
2021-03-26,9,47.0,416.3344848968022
2021-03-27,6,43.0,380.9017627779254
2021-03-28,4,36.0,318.894499069891
2021-03-29,4,36.0,318.894499069891
2021-03-30,11,46.0,407.47630436708306
2021-03-31,5,44.0,389.7599433076446
2021-04-01,7,46.0,407.47630436708306
2021-04-02,7,44.0,389.7599433076446
2021-04-03,6,44.0,389.7599433076446
2021-04-04,7,47.0,416.3344848968022
2021-04-05,4,47.0,416.3344848968022
2021-04-06,2,38.0,336.6108601293294
2021-04-07,0,33.0,292.3199574807335
2021-04-08,4,30.0,265.7454158915759
2021-04-09,0,23.0,203.73815218354153
2021-04-10,6,23.0,203.73815218354153
2021-04-11,3,19.0,168.3054300646647
2021-04-12,9,24.0,212.5963327132607
2021-04-13,0,22.0,194.8799716538223
2021-04-14,0,22.0,194.8799716538223
2021-04-15,6,24.0,212.5963327132607
2021-04-16,6,30.0,265.7454158915759
2021-04-17,4,28.0,248.0290548321375
2021-04-18,2,27.0,239.17087430241827
2021-04-19,0,18.0,159.4472495349455
2021-04-20,4,22.0,194.8799716538223
2021-04-21,0,22.0,194.8799716538223
2021-04-22,2,18.0,159.4472495349455
2021-04-23,2,14.0,124.01452741606874
2021-04-24,7,17.0,150.58906900522632
2021-04-25,1,16.0,141.73088847550713
2021-04-26,2,18.0,159.4472495349455
2021-04-27,7,21.0,186.02179112410312
2021-04-28,0,21.0,186.02179112410312
2021-04-29,2,21.0,186.02179112410312
2021-04-30,2,21.0,186.02179112410312
2021-05-01,4,18.0,159.4472495349455
2021-05-02,3,20.0,177.1636105943839
2021-05-03,0,18.0,159.4472495349455
2021-05-04,1,12.0,106.29816635663035
2021-05-05,2,14.0,124.01452741606874
2021-05-06,3,15.0,132.87270794578794
2021-05-07,2,15.0,132.87270794578794
2021-05-08,3,14.0,124.01452741606874
2021-05-09,4,15.0,132.87270794578794
2021-05-10,0,15.0,132.87270794578794
2021-05-11,2,16.0,141.73088847550713
2021-05-12,0,14.0,124.01452741606874
2021-05-13,3,14.0,124.01452741606874
2021-05-14,0,12.0,106.29816635663035
2021-05-15,1,10.0,88.58180529719195
2021-05-16,2,8.0,70.86544423775356
2021-05-17,0,8.0,70.86544423775356
2021-05-18,1,7.0,62.00726370803437
2021-05-19,1,8.0,70.86544423775356
2021-05-20,0,5.0,44.290902648595974
2021-05-21,3,8.0,70.86544423775356
2021-05-22,0,7.0,62.00726370803437
2021-05-23,0,5.0,44.290902648595974
2021-05-24,0,5.0,44.290902648595974
2021-05-25,0,4.0,35.43272211887678
2021-05-26,1,4.0,35.43272211887678
2021-05-27,2,6.0,53.14908317831517
