,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2020-11-13,1,35.0,833.9289969025494
2020-11-14,3,35.0,833.9289969025494
2020-11-15,5,34.0,810.1024541339052
2020-11-16,1,30.0,714.7962830593281
2020-11-17,2,25.0,595.6635692161067
2020-11-18,6,29.0,690.9697402906838
2020-11-19,0,18.0,428.87776983559684
2020-11-20,3,20.0,476.53085537288536
2020-11-21,4,21.0,500.3573981415297
2020-11-22,3,19.0,452.7043126042411
2020-11-23,2,20.0,476.53085537288536
2020-11-24,4,22.0,524.183940910174
2020-11-25,2,18.0,428.87776983559684
2020-11-26,2,20.0,476.53085537288536
2020-11-27,3,20.0,476.53085537288536
2020-11-28,2,18.0,428.87776983559684
2020-11-29,1,16.0,381.2246842983083
2020-11-30,1,15.0,357.39814152966403
2020-12-01,1,12.0,285.9185132237312
2020-12-02,0,10.0,238.26542768644268
2020-12-03,1,9.0,214.43888491779842
2020-12-04,1,7.0,166.78579938050987
2020-12-05,6,11.0,262.091970455087
2020-12-06,0,10.0,238.26542768644268
2020-12-07,4,13.0,309.7450559923755
2020-12-08,1,13.0,309.7450559923755
2020-12-09,1,14.0,333.57159876101974
2020-12-10,1,14.0,333.57159876101974
2020-12-11,2,15.0,357.39814152966403
2020-12-12,5,14.0,333.57159876101974
2020-12-13,5,19.0,452.7043126042411
2020-12-14,1,16.0,381.2246842983083
2020-12-15,3,18.0,428.87776983559684
2020-12-16,0,17.0,405.0512270669526
2020-12-17,4,20.0,476.53085537288536
2020-12-18,2,20.0,476.53085537288536
2020-12-19,3,18.0,428.87776983559684
2020-12-20,0,13.0,309.7450559923755
2020-12-21,0,12.0,285.9185132237312
2020-12-22,0,9.0,214.43888491779842
2020-12-23,0,9.0,214.43888491779842
2020-12-24,0,5.0,119.13271384322134
2020-12-25,2,5.0,119.13271384322134
2020-12-26,1,3.0,71.4796283059328
2020-12-27,3,6.0,142.9592566118656
2020-12-28,0,6.0,142.9592566118656
2020-12-29,0,6.0,142.9592566118656
2020-12-30,1,7.0,166.78579938050987
2020-12-31,4,11.0,262.091970455087
2021-01-01,2,11.0,262.091970455087
2021-01-02,0,10.0,238.26542768644268
2021-01-03,1,8.0,190.61234214915416
2021-01-04,0,8.0,190.61234214915416
2021-01-05,2,10.0,238.26542768644268
2021-01-07,1,10.0,238.26542768644268
2021-01-08,1,7.0,166.78579938050987
2021-01-09,0,5.0,119.13271384322134
2021-01-10,1,6.0,142.9592566118656
2021-01-11,1,6.0,142.9592566118656
2021-01-12,0,6.0,142.9592566118656
2021-01-13,1,5.0,119.13271384322134
2021-01-14,0,4.0,95.30617107457708
2021-01-15,3,6.0,142.9592566118656
2021-01-16,0,6.0,142.9592566118656
2021-01-17,1,6.0,142.9592566118656
2021-01-18,1,6.0,142.9592566118656
2021-01-19,2,8.0,190.61234214915416
2021-01-20,0,7.0,166.78579938050987
2021-01-21,0,7.0,166.78579938050987
2021-01-22,0,4.0,95.30617107457708
2021-01-23,2,6.0,142.9592566118656
2021-01-24,0,5.0,119.13271384322134
2021-01-25,1,5.0,119.13271384322134
2021-01-26,0,3.0,71.4796283059328
2021-01-27,0,3.0,71.4796283059328
2021-01-28,0,3.0,71.4796283059328
2021-01-29,2,5.0,119.13271384322134
2021-01-30,0,3.0,71.4796283059328
2021-01-31,1,4.0,95.30617107457708
2021-02-01,0,3.0,71.4796283059328
2021-02-02,1,4.0,95.30617107457708
2021-02-03,0,4.0,95.30617107457708
2021-02-04,1,5.0,119.13271384322134
2021-02-05,1,4.0,95.30617107457708
2021-02-06,1,5.0,119.13271384322134
2021-02-07,0,4.0,95.30617107457708
2021-02-08,2,6.0,142.9592566118656
2021-02-09,0,5.0,119.13271384322134
2021-02-10,0,5.0,119.13271384322134
2021-02-11,0,4.0,95.30617107457708
2021-02-12,0,3.0,71.4796283059328
2021-02-13,0,2.0,47.65308553728854
2021-02-14,0,2.0,47.65308553728854
2021-02-15,2,2.0,47.65308553728854
2021-02-16,1,3.0,71.4796283059328
2021-02-17,0,3.0,71.4796283059328
2021-02-18,0,3.0,71.4796283059328
2021-02-19,2,5.0,119.13271384322134
2021-02-20,2,7.0,166.78579938050987
2021-02-21,4,11.0,262.091970455087
2021-02-22,1,10.0,238.26542768644268
2021-02-23,1,10.0,238.26542768644268
2021-02-24,0,10.0,238.26542768644268
2021-02-25,1,11.0,262.091970455087
2021-02-26,3,12.0,285.9185132237312
2021-02-27,0,10.0,238.26542768644268
2021-02-28,2,8.0,190.61234214915416
2021-03-01,5,12.0,285.9185132237312
2021-03-02,1,12.0,285.9185132237312
2021-03-03,0,12.0,285.9185132237312
2021-03-04,1,12.0,285.9185132237312
2021-03-05,1,10.0,238.26542768644268
2021-03-06,5,15.0,357.39814152966403
2021-03-07,1,14.0,333.57159876101974
2021-03-08,2,11.0,262.091970455087
2021-03-09,0,10.0,238.26542768644268
2021-03-10,0,10.0,238.26542768644268
2021-03-11,1,10.0,238.26542768644268
2021-03-12,5,14.0,333.57159876101974
2021-03-13,6,15.0,357.39814152966403
2021-03-14,1,15.0,357.39814152966403
2021-03-15,1,14.0,333.57159876101974
2021-03-16,2,16.0,381.2246842983083
2021-03-17,0,16.0,381.2246842983083
2021-03-18,7,22.0,524.183940910174
2021-03-19,1,18.0,428.87776983559684
2021-03-20,0,12.0,285.9185132237312
2021-03-21,4,15.0,357.39814152966403
2021-03-22,0,14.0,333.57159876101974
2021-03-23,0,12.0,285.9185132237312
2021-03-24,0,12.0,285.9185132237312
2021-03-25,0,5.0,119.13271384322134
2021-03-26,4,8.0,190.61234214915416
2021-03-27,1,9.0,214.43888491779842
2021-03-28,1,6.0,142.9592566118656
2021-03-29,1,7.0,166.78579938050987
2021-03-30,0,7.0,166.78579938050987
2021-03-31,0,7.0,166.78579938050987
2021-04-01,4,11.0,262.091970455087
2021-04-02,3,10.0,238.26542768644268
2021-04-03,0,9.0,214.43888491779842
2021-04-04,0,8.0,190.61234214915416
2021-04-05,1,8.0,190.61234214915416
2021-04-06,0,8.0,190.61234214915416
2021-04-07,0,8.0,190.61234214915416
2021-04-08,0,4.0,95.30617107457708
2021-04-09,1,2.0,47.65308553728854
2021-04-10,3,5.0,119.13271384322134
2021-04-11,0,5.0,119.13271384322134
2021-04-12,14,18.0,428.87776983559684
2021-04-13,2,20.0,476.53085537288536
2021-04-14,0,20.0,476.53085537288536
2021-04-15,0,20.0,476.53085537288536
2021-04-16,1,20.0,476.53085537288536
2021-04-17,1,18.0,428.87776983559684
2021-04-18,1,19.0,452.7043126042411
2021-04-19,0,5.0,119.13271384322134
2021-04-20,0,3.0,71.4796283059328
2021-04-21,0,3.0,71.4796283059328
2021-04-22,1,4.0,95.30617107457708
2021-04-23,2,5.0,119.13271384322134
2021-04-24,1,5.0,119.13271384322134
2021-04-25,6,10.0,238.26542768644268
2021-04-26,0,10.0,238.26542768644268
2021-04-27,0,10.0,238.26542768644268
2021-04-28,0,10.0,238.26542768644268
2021-04-29,1,10.0,238.26542768644268
2021-04-30,2,10.0,238.26542768644268
2021-05-01,0,9.0,214.43888491779842
2021-05-02,0,3.0,71.4796283059328
2021-05-03,1,4.0,95.30617107457708
2021-05-04,0,4.0,95.30617107457708
2021-05-05,0,4.0,95.30617107457708
2021-05-06,0,3.0,71.4796283059328
2021-05-07,3,4.0,95.30617107457708
2021-05-08,2,6.0,142.9592566118656
2021-05-09,0,6.0,142.9592566118656
