,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2021-02-01,2,19.0,204.6531667384748
2021-02-02,1,18.0,193.8819474364498
2021-02-03,2,19.0,204.6531667384748
2021-02-04,0,19.0,204.6531667384748
2021-02-05,6,16.0,172.33950883239982
2021-02-06,6,17.0,183.11072813442482
2021-02-07,5,22.0,236.96682464454977
2021-02-08,4,24.0,258.5092632485997
2021-02-09,0,23.0,247.73804394657475
2021-02-10,0,21.0,226.19560534252477
2021-02-11,0,21.0,226.19560534252477
2021-02-12,3,18.0,193.8819474364498
2021-02-13,5,17.0,183.11072813442482
2021-02-14,9,21.0,226.19560534252477
2021-02-15,11,28.0,301.5941404566997
2021-02-16,2,30.0,323.1365790607497
2021-02-17,0,30.0,323.1365790607497
2021-02-18,7,37.0,398.53511417492456
2021-02-19,10,44.0,473.93364928909955
2021-02-20,19,58.0,624.7307195174493
2021-02-21,3,52.0,560.1034037052995
2021-02-22,15,56.0,603.1882809133994
2021-02-23,6,60.0,646.2731581214994
2021-02-24,4,64.0,689.3580353295993
2021-02-25,14,71.0,764.7565704437743
2021-02-26,9,70.0,753.9853511417492
2021-02-27,18,69.0,743.2141318397242
2021-02-28,6,72.0,775.5277897457992
2021-03-01,24,81.0,872.4687634640242
2021-03-02,5,80.0,861.6975441619991
2021-03-03,1,77.0,829.3838862559243
2021-03-04,14,77.0,829.3838862559243
2021-03-05,20,88.0,947.8672985781991
2021-03-06,21,91.0,980.180956484274
2021-03-07,4,89.0,958.638517880224
2021-03-08,7,72.0,775.5277897457992
2021-03-09,9,76.0,818.6126669538992
2021-03-10,0,75.0,807.8414476518742
2021-03-11,5,66.0,710.9004739336492
2021-03-12,9,55.0,592.4170616113744
2021-03-13,2,36.0,387.7638948728996
2021-03-14,7,39.0,420.07755277897456
2021-03-15,14,46.0,495.4760878931495
2021-03-16,11,48.0,517.0185264971994
