,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2020-12-12,14,85.0,247.337484723273
2020-12-13,7,75.0,218.2389571087703
2020-12-14,17,72.0,209.5093988244195
2020-12-15,7,70.0,203.68969330151893
2020-12-16,4,72.0,209.5093988244195
2020-12-17,12,69.0,200.77984054006868
2020-12-18,15,76.0,221.1488098702206
2020-12-19,24,86.0,250.24733748472326
2020-12-20,13,92.0,267.7064540534249
2020-12-21,11,86.0,250.24733748472326
2020-12-22,3,82.0,238.6079264389222
2020-12-23,13,91.0,264.79660129197464
2020-12-24,18,97.0,282.25571786067627
2020-12-25,4,86.0,250.24733748472326
2020-12-26,21,83.0,241.51777920037244
2020-12-27,6,76.0,221.1488098702206
2020-12-28,8,73.0,212.41925158586974
2020-12-29,2,72.0,209.5093988244195
2020-12-30,12,71.0,206.5995460629692
2020-12-31,30,83.0,241.51777920037244
2021-01-01,27,106.0,308.4443927137287
2021-01-02,24,109.0,317.1739509980795
2021-01-03,11,114.0,331.7232148053309
2021-01-04,17,123.0,357.9118896583833
2021-01-05,12,133.0,387.010417272886
2021-01-07,26,147.0,427.74835593318977
2021-01-08,3,120.0,349.18233137403246
2021-01-09,18,111.0,322.99365652098004
2021-01-10,8,95.0,276.4360123377757
2021-01-11,21,105.0,305.5345399522784
2021-01-12,3,91.0,264.79660129197464
2021-01-13,7,86.0,250.24733748472326
2021-01-14,21,81.0,235.6980736774719
2021-01-15,28,106.0,308.4443927137287
2021-01-16,15,103.0,299.71483442937785
2021-01-17,6,101.0,293.89512890647734
2021-01-18,5,85.0,247.337484723273
2021-01-19,3,85.0,247.337484723273
2021-01-20,6,84.0,244.42763196182273
2021-01-21,12,75.0,218.2389571087703
2021-01-22,14,61.0,177.5010184484665
2021-01-23,5,51.0,148.4024908339638
2021-01-24,4,49.0,142.58278531106328
2021-01-25,6,50.0,145.49263807251353
2021-01-26,2,49.0,142.58278531106328
2021-01-27,2,45.0,130.94337426526218
2021-01-28,8,41.0,119.3039632194611
2021-01-29,1,28.0,81.47587732060757
2021-01-30,4,27.0,78.56602455915731
2021-01-31,9,32.0,93.11528836640865
2021-02-01,2,28.0,81.47587732060757
2021-02-02,0,26.0,75.65617179770703
2021-02-03,3,27.0,78.56602455915731
2021-02-04,11,30.0,87.29558284350811
2021-02-05,5,34.0,98.9349938893092
2021-02-06,5,35.0,101.84484665075946
2021-02-07,2,28.0,81.47587732060757
2021-02-08,7,33.0,96.02514112785893
2021-02-09,2,35.0,101.84484665075946
2021-02-10,1,33.0,96.02514112785893
2021-02-11,8,30.0,87.29558284350811
2021-02-12,18,43.0,125.12366874236163
2021-02-13,8,46.0,133.85322702671246
2021-02-14,3,47.0,136.7630797881627
2021-02-15,12,52.0,151.31234359541406
2021-02-16,8,58.0,168.7714601641157
2021-02-17,6,63.0,183.32072397136704
2021-02-18,11,66.0,192.05028225571786
2021-02-19,17,65.0,189.14042949426758
2021-02-20,10,67.0,194.96013501716814
2021-02-21,19,83.0,241.51777920037244
2021-02-22,5,76.0,221.1488098702206
2021-02-23,26,94.0,273.5261595763254
2021-02-24,11,99.0,288.0754233835768
2021-02-25,19,107.0,311.35424547517897
2021-02-26,21,111.0,322.99365652098004
2021-02-27,40,141.0,410.2892393644882
2021-02-28,31,153.0,445.2074725018914
2021-03-01,15,163.0,474.3060001163941
2021-03-02,28,165.0,480.12570563929467
2021-03-03,27,181.0,526.683349822499
2021-03-04,34,196.0,570.3311412442531
2021-03-05,36,211.0,613.9789326660072
2021-03-06,38,209.0,608.1592271431066
2021-03-07,33,211.0,613.9789326660072
2021-03-08,45,241.0,701.2745155095151
2021-03-09,14,227.0,660.5365768492114
2021-03-10,6,206.0,599.4296688587557
2021-03-11,21,193.0,561.6015829599022
2021-03-12,16,173.0,503.40452773089686
2021-03-13,24,159.0,462.66658907059303
2021-03-14,37,163.0,474.3060001163941
2021-03-15,25,143.0,416.10894488738865
2021-03-16,10,139.0,404.46953384158763
2021-03-17,16,149.0,433.5680614560904
2021-03-18,10,138.0,401.55968108013735
2021-03-19,22,144.0,419.018797648839
2021-03-20,20,140.0,407.37938660303786
2021-03-21,11,114.0,331.7232148053309
2021-03-22,13,102.0,296.8049816679276
2021-03-23,17,109.0,317.1739509980795
2021-03-24,7,100.0,290.98527614502706
2021-03-25,4,94.0,273.5261595763254
2021-03-26,12,84.0,244.42763196182273
2021-03-27,28,92.0,267.7064540534249
2021-03-28,9,90.0,261.88674853052436
2021-03-29,7,84.0,244.42763196182273
2021-03-30,6,73.0,212.41925158586974
2021-03-31,10,76.0,221.1488098702206
2021-04-01,7,79.0,229.8783681545714
2021-04-02,9,76.0,221.1488098702206
2021-04-03,8,56.0,162.95175464121513
2021-04-04,7,54.0,157.13204911831463
2021-04-05,8,55.0,160.04190187976488
2021-04-06,4,53.0,154.22219635686434
2021-04-07,1,44.0,128.0335215038119
2021-04-08,2,39.0,113.48425769656056
2021-04-09,16,46.0,133.85322702671246
2021-04-10,7,45.0,130.94337426526218
2021-04-11,7,45.0,130.94337426526218
2021-04-12,6,43.0,125.12366874236163
2021-04-13,6,45.0,130.94337426526218
2021-04-14,8,52.0,151.31234359541406
2021-04-15,6,56.0,162.95175464121513
2021-04-16,7,47.0,136.7630797881627
2021-04-17,8,48.0,139.672932549613
2021-04-18,7,48.0,139.672932549613
2021-04-19,6,48.0,139.672932549613
2021-04-20,2,44.0,128.0335215038119
2021-04-21,4,40.0,116.39411045801081
2021-04-22,9,43.0,125.12366874236163
2021-04-23,6,42.0,122.21381598091136
2021-04-24,7,41.0,119.3039632194611
2021-04-25,3,37.0,107.66455217366001
2021-04-26,8,39.0,113.48425769656056
2021-04-27,6,43.0,125.12366874236163
2021-04-28,4,43.0,125.12366874236163
2021-04-29,8,42.0,122.21381598091136
2021-04-30,8,44.0,128.0335215038119
2021-05-01,7,44.0,128.0335215038119
2021-05-02,4,45.0,130.94337426526218
2021-05-03,3,40.0,116.39411045801081
2021-05-04,0,34.0,98.9349938893092
2021-05-05,2,32.0,93.11528836640865
2021-05-06,5,29.0,84.38573008205785
2021-05-07,5,26.0,75.65617179770703
2021-05-08,5,24.0,69.8364662748065
2021-05-09,2,22.0,64.01676075190595
2021-05-10,2,21.0,61.10690799045568
2021-05-11,1,22.0,64.01676075190595
2021-05-12,4,24.0,69.8364662748065
2021-05-13,5,24.0,69.8364662748065
2021-05-14,4,23.0,66.92661351335623
2021-05-15,3,21.0,61.10690799045568
2021-05-16,3,22.0,64.01676075190595
2021-05-17,11,31.0,90.2054356049584
2021-05-18,2,32.0,93.11528836640865
2021-05-19,3,31.0,90.2054356049584
2021-05-20,5,31.0,90.2054356049584
2021-05-21,1,28.0,81.47587732060757
2021-05-22,3,28.0,81.47587732060757
2021-05-23,5,30.0,87.29558284350811
2021-05-24,0,19.0,55.28720246755515
2021-05-25,1,18.0,52.37734970610487
2021-05-26,3,18.0,52.37734970610487
2021-05-27,6,19.0,55.28720246755515
