,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2020-10-24,3,8.0,97.22897423432183
2020-10-25,2,8.0,97.22897423432183
2020-10-26,0,7.0,85.0753524550316
2020-10-27,2,9.0,109.38259601361207
2020-10-28,4,12.0,145.84346135148274
2020-10-29,4,15.0,182.30432668935342
2020-10-30,1,16.0,194.45794846864365
2020-10-31,2,15.0,182.30432668935342
2020-11-01,0,13.0,157.99708313077298
2020-11-02,9,22.0,267.379679144385
2020-11-03,2,22.0,267.379679144385
2020-11-04,4,22.0,267.379679144385
2020-11-05,5,23.0,279.53330092367526
2020-11-06,1,23.0,279.53330092367526
2020-11-07,1,22.0,267.379679144385
2020-11-08,5,27.0,328.1477880408362
2020-11-09,4,22.0,267.379679144385
2020-11-10,4,24.0,291.6869227029655
2020-11-11,3,23.0,279.53330092367526
2020-11-12,3,21.0,255.22605736509482
2020-11-13,4,24.0,291.6869227029655
2020-11-14,6,29.0,352.4550315994166
2020-11-15,12,36.0,437.5303840544483
2020-11-16,3,35.0,425.376762275158
2020-11-17,7,38.0,461.83762761302864
2020-11-18,3,38.0,461.83762761302864
2020-11-19,3,38.0,461.83762761302864
2020-11-20,15,49.0,595.5274671852212
2020-11-21,0,43.0,522.6057365094798
2020-11-22,5,36.0,437.5303840544483
2020-11-23,7,40.0,486.14487117160917
2020-11-24,3,36.0,437.5303840544483
2020-11-25,2,35.0,425.376762275158
2020-11-26,1,33.0,401.0695187165776
2020-11-27,6,24.0,291.6869227029655
2020-11-28,4,28.0,340.3014098201264
2020-11-29,3,26.0,315.99416626154596
2020-11-30,3,22.0,267.379679144385
2020-12-01,2,21.0,255.22605736509482
2020-12-02,0,19.0,230.91881380651432
2020-12-03,1,19.0,230.91881380651432
2020-12-04,4,17.0,206.61157024793388
2020-12-05,1,14.0,170.1507049100632
2020-12-06,2,13.0,157.99708313077298
2020-12-07,7,17.0,206.61157024793388
2020-12-08,3,18.0,218.76519202722415
2020-12-09,0,18.0,218.76519202722415
2020-12-10,3,20.0,243.07243558580458
2020-12-11,2,18.0,218.76519202722415
2020-12-12,4,21.0,255.22605736509482
2020-12-13,8,27.0,328.1477880408362
2020-12-14,2,22.0,267.379679144385
2020-12-15,2,21.0,255.22605736509482
2020-12-16,3,24.0,291.6869227029655
2020-12-17,3,24.0,291.6869227029655
2020-12-18,10,32.0,388.9158969372873
2020-12-19,2,30.0,364.60865337870683
2020-12-20,6,28.0,340.3014098201264
2020-12-21,6,32.0,388.9158969372873
2020-12-22,3,33.0,401.0695187165776
2020-12-23,0,30.0,364.60865337870683
2020-12-24,4,31.0,376.7622751579971
2020-12-25,12,33.0,401.0695187165776
2020-12-26,6,37.0,449.68400583373847
2020-12-27,10,41.0,498.29849295089934
2020-12-28,0,35.0,425.376762275158
2020-12-29,0,32.0,388.9158969372873
2020-12-30,0,32.0,388.9158969372873
2020-12-31,3,31.0,376.7622751579971
2021-01-01,10,29.0,352.4550315994166
2021-01-02,5,28.0,340.3014098201264
2021-01-03,7,25.0,303.84054448225567
2021-01-04,4,29.0,352.4550315994166
2021-01-05,2,31.0,376.7622751579971
2021-01-07,9,40.0,486.14487117160917
2021-01-08,6,43.0,522.6057365094798
2021-01-09,0,33.0,401.0695187165776
2021-01-10,2,30.0,364.60865337870683
2021-01-11,2,25.0,303.84054448225567
2021-01-12,3,24.0,291.6869227029655
2021-01-13,1,23.0,279.53330092367526
2021-01-14,1,15.0,182.30432668935342
2021-01-15,4,13.0,157.99708313077298
2021-01-16,3,16.0,194.45794846864365
2021-01-17,2,16.0,194.45794846864365
2021-01-18,3,17.0,206.61157024793388
2021-01-19,3,17.0,206.61157024793388
2021-01-20,1,17.0,206.61157024793388
2021-01-21,1,17.0,206.61157024793388
2021-01-22,0,13.0,157.99708313077298
2021-01-23,1,11.0,133.6898395721925
2021-01-24,4,13.0,157.99708313077298
2021-01-25,4,14.0,170.1507049100632
2021-01-26,1,12.0,145.84346135148274
2021-01-27,0,11.0,133.6898395721925
2021-01-28,0,10.0,121.53621779290229
2021-01-29,0,10.0,121.53621779290229
2021-01-30,1,10.0,121.53621779290229
2021-01-31,1,7.0,85.0753524550316
2021-02-01,4,7.0,85.0753524550316
2021-02-02,0,6.0,72.92173067574137
2021-02-03,0,6.0,72.92173067574137
2021-02-04,1,7.0,85.0753524550316
2021-02-05,3,10.0,121.53621779290229
2021-02-06,3,12.0,145.84346135148274
2021-02-07,0,11.0,133.6898395721925
2021-02-08,0,7.0,85.0753524550316
2021-02-09,1,8.0,97.22897423432183
2021-02-10,0,8.0,97.22897423432183
2021-02-11,0,7.0,85.0753524550316
2021-02-12,4,8.0,97.22897423432183
2021-02-13,0,5.0,60.768108896451146
2021-02-14,0,5.0,60.768108896451146
2021-02-15,1,6.0,72.92173067574137
2021-02-16,3,8.0,97.22897423432183
2021-02-17,1,9.0,109.38259601361207
2021-02-18,0,9.0,109.38259601361207
2021-02-19,1,6.0,72.92173067574137
2021-02-20,1,7.0,85.0753524550316
2021-02-21,1,8.0,97.22897423432183
2021-02-22,4,11.0,133.6898395721925
2021-02-23,0,8.0,97.22897423432183
2021-02-24,0,7.0,85.0753524550316
2021-02-25,0,7.0,85.0753524550316
2021-02-26,1,7.0,85.0753524550316
2021-02-27,1,7.0,85.0753524550316
2021-02-28,2,8.0,97.22897423432183
2021-03-01,2,6.0,72.92173067574137
2021-03-02,0,6.0,72.92173067574137
2021-03-03,0,6.0,72.92173067574137
2021-03-04,0,6.0,72.92173067574137
2021-03-05,3,8.0,97.22897423432183
2021-03-06,1,8.0,97.22897423432183
2021-03-07,3,9.0,109.38259601361207
2021-03-08,1,8.0,97.22897423432183
2021-03-09,0,8.0,97.22897423432183
2021-03-10,0,8.0,97.22897423432183
2021-03-11,0,8.0,97.22897423432183
2021-03-12,1,6.0,72.92173067574137
2021-03-13,3,8.0,97.22897423432183
2021-03-14,1,6.0,72.92173067574137
2021-03-15,2,7.0,85.0753524550316
2021-03-16,2,9.0,109.38259601361207
2021-03-17,1,10.0,121.53621779290229
2021-03-18,0,10.0,121.53621779290229
2021-03-19,3,12.0,145.84346135148274
2021-03-20,2,11.0,133.6898395721925
2021-03-21,3,13.0,157.99708313077298
2021-03-22,2,13.0,157.99708313077298
2021-03-23,1,12.0,145.84346135148274
2021-03-24,0,11.0,133.6898395721925
2021-03-25,2,13.0,157.99708313077298
2021-03-26,1,11.0,133.6898395721925
2021-03-27,2,11.0,133.6898395721925
2021-03-28,2,10.0,121.53621779290229
2021-03-29,1,9.0,109.38259601361207
2021-03-30,3,11.0,133.6898395721925
2021-03-31,1,12.0,145.84346135148274
2021-04-01,5,15.0,182.30432668935342
2021-04-02,3,17.0,206.61157024793388
2021-04-03,0,15.0,182.30432668935342
2021-04-04,0,13.0,157.99708313077298
2021-04-05,2,14.0,170.1507049100632
2021-04-06,2,13.0,157.99708313077298
2021-04-07,0,12.0,145.84346135148274
2021-04-08,1,8.0,97.22897423432183
2021-04-09,0,5.0,60.768108896451146
2021-04-10,2,7.0,85.0753524550316
2021-04-11,0,7.0,85.0753524550316
2021-04-12,3,8.0,97.22897423432183
2021-04-13,3,9.0,109.38259601361207
2021-04-14,0,9.0,109.38259601361207
2021-04-15,1,9.0,109.38259601361207
2021-04-16,3,12.0,145.84346135148274
2021-04-17,2,12.0,145.84346135148274
2021-04-18,3,15.0,182.30432668935342
2021-04-19,1,13.0,157.99708313077298
2021-04-20,2,12.0,145.84346135148274
2021-04-21,1,13.0,157.99708313077298
2021-04-22,0,12.0,145.84346135148274
2021-04-23,1,10.0,121.53621779290229
2021-04-24,0,8.0,97.22897423432183
2021-04-25,3,8.0,97.22897423432183
2021-04-26,6,13.0,157.99708313077298
2021-04-27,0,11.0,133.6898395721925
2021-04-28,2,12.0,145.84346135148274
2021-04-29,1,13.0,157.99708313077298
2021-04-30,1,13.0,157.99708313077298
2021-05-01,1,14.0,170.1507049100632
2021-05-02,1,12.0,145.84346135148274
